trace,sets,ways,block_bytes,capacity_bytes,write_alloc,write_policy,eviction,total_loads,total_stores,load_hits,load_misses,store_hits,store_misses,total_accesses,load_miss_rate,store_miss_rate,overall_miss_rate,total_cycles,cycles_per_access
traces/gcc.trace,4096,1,16,65536,no-write-allocate,write-through,lru,318197,197486,311306,6891,164898,32588,515683,0.021656395251997976,0.1650142288567291,0.07655672186207418,23020683,44.64115163773093
traces/gcc.trace,4096,1,16,65536,write-allocate,write-back,fifo,318197,197486,314647,3550,188426,9060,515683,0.011156610527440549,0.04587666973861438,0.0244530069829721,8088083,15.684214914976836
traces/gcc.trace,4096,1,16,65536,write-allocate,write-back,lru,318197,197486,314647,3550,188426,9060,515683,0.011156610527440549,0.04587666973861438,0.0244530069829721,8088083,15.684214914976836
traces/gcc.trace,4096,1,16,65536,write-allocate,write-through,fifo,318197,197486,314647,3550,188426,9060,515683,0.011156610527440549,0.04587666973861438,0.0244530069829721,25308283,49.07721022411055
traces/gcc.trace,4096,1,16,65536,write-allocate,write-through,lru,318197,197486,314647,3550,188426,9060,515683,0.011156610527440549,0.04587666973861438,0.0244530069829721,25308283,49.07721022411055
traces/gcc.trace,2048,2,16,65536,no-write-allocate,write-through,fifo,318197,197486,311896,6301,164981,32505,515683,0.019802198009409265,0.16459394589996254,0.07525165654093698,22784683,44.18350614621774
traces/gcc.trace,2048,2,16,65536,no-write-allocate,write-through,lru,318197,197486,312037,6160,165162,32324,515683,0.019359076295502473,0.16367742523520654,0.07462724192963506,22728283,44.074136630449324
traces/gcc.trace,2048,2,16,65536,write-allocate,write-back,fifo,318197,197486,315270,2927,188485,9001,515683,0.009198703947554503,0.04557791438380442,0.023130489079531417,7803283,15.131937643862605
traces/gcc.trace,2048,2,16,65536,write-allocate,write-back,lru,318197,197486,315434,2763,188538,8948,515683,0.008683299968258658,0.04530954092948361,0.022709687928436657,7662083,14.858126019279286
traces/gcc.trace,2048,2,16,65536,write-allocate,write-through,fifo,318197,197486,315270,2927,188485,9001,515683,0.009198703947554503,0.04557791438380442,0.023130489079531417,25035483,48.548203062734274
traces/gcc.trace,2048,2,16,65536,write-allocate,write-through,lru,318197,197486,315434,2763,188538,8948,515683,0.008683299968258658,0.04530954092948361,0.022709687928436657,24948683,48.37988260229637
traces/gcc.trace,1024,4,16,65536,no-write-allocate,write-through,fifo,318197,197486,311974,6223,164849,32637,515683,0.019557066848524655,0.1652623477107238,0.07535637203475778,22753483,44.12300386089904
traces/gcc.trace,1024,4,16,65536,no-write-allocate,write-through,lru,318197,197486,312125,6072,165202,32284,515683,0.01908251806270958,0.16347487923194556,0.07437902742576351,22693083,44.005877641884645
traces/gcc.trace,1024,4,16,65536,write-allocate,write-back,fifo,318197,197486,315334,2863,188499,8987,515683,0.00899757068734149,0.045507023282663074,0.022979233366234683,7772083,15.071435358543912
traces/gcc.trace,1024,4,16,65536,write-allocate,write-back,lru,318197,197486,315505,2692,188561,8925,515683,0.008460167757709846,0.04519307697760854,0.022527405402155976,7620883,14.778231975845626
traces/gcc.trace,1024,4,16,65536,write-allocate,write-through,fifo,318197,197486,315334,2863,188499,8987,515683,0.00899757068734149,0.045507023282663074,0.022979233366234683,25004283,48.48770077741558
traces/gcc.trace,1024,4,16,65536,write-allocate,write-through,lru,318197,197486,315505,2692,188561,8925,515683,0.008460167757709846,0.04519307697760854,0.022527405402155976,24911083,48.3069695917841
traces/gcc.trace,512,8,16,65536,no-write-allocate,write-through,fifo,318197,197486,311986,6211,165097,32389,515683,0.019519354362234717,0.16400656249050566,0.07485218632376867,22748683,44.11369581700386
traces/gcc.trace,512,8,16,65536,no-write-allocate,write-through,lru,318197,197486,312133,6064,165206,32280,515683,0.019057376405182954,0.16345462463161944,0.07435575731602555,22689883,43.99967227928786
traces/gcc.trace,512,8,16,65536,write-allocate,write-back,fifo,318197,197486,315354,2843,188507,8979,515683,0.008934716543524924,0.04546651408201088,0.02292493644351278,7766483,15.06057597399953
traces/gcc.trace,512,8,16,65536,write-allocate,write-back,lru,318197,197486,315537,2660,188563,8923,515683,0.00835960112760334,0.04518294967744549,0.02246147342456509,7609683,14.756513206756864
traces/gcc.trace,512,8,16,65536,write-allocate,write-through,fifo,318197,197486,315354,2843,188507,8979,515683,0.008934716543524924,0.04546651408201088,0.02292493644351278,24993083,48.46598200832682
traces/gcc.trace,512,8,16,65536,write-allocate,write-through,lru,318197,197486,315537,2660,188563,8923,515683,0.00835960112760334,0.04518294967744549,0.02246147342456509,24897483,48.280596800747745
traces/gcc.trace,256,16,16,65536,no-write-allocate,write-through,fifo,318197,197486,312004,6193,165121,32365,515683,0.019462785632799805,0.16388503488854905,0.07477074093968582,22741483,44.09973375116108
traces/gcc.trace,256,16,16,65536,no-write-allocate,write-through,lru,318197,197486,312143,6054,165208,32278,515683,0.01902594933327467,0.1634444973314564,0.07433248720628759,22685883,43.99191557604187
traces/gcc.trace,256,16,16,65536,write-allocate,write-back,fifo,318197,197486,315382,2815,188508,8978,515683,0.00884672074218173,0.045461450431929354,0.022868700344979377,7764883,15.057473292701136
traces/gcc.trace,256,16,16,65536,write-allocate,write-back,lru,318197,197486,315548,2649,188565,8921,515683,0.008325031348504229,0.04517282237728244,0.022436264139015637,7621683,14.779783316494823
traces/gcc.trace,256,16,16,65536,write-allocate,write-through,fifo,318197,197486,315382,2815,188508,8978,515683,0.00884672074218173,0.045461450431929354,0.022868700344979377,24981483,48.44348756891346
traces/gcc.trace,256,16,16,65536,write-allocate,write-through,lru,318197,197486,315548,2649,188565,8921,515683,0.008325031348504229,0.04517282237728244,0.022436264139015637,24892283,48.27051308652796
traces/gcc.trace,2048,1,32,65536,no-write-allocate,write-through,fifo,318197,197486,313284,4913,169300,28186,515683,0.015440120428539553,0.14272404119785706,0.06418478018472588,24194683,46.917744040427934
traces/gcc.trace,2048,1,32,65536,no-write-allocate,write-through,lru,318197,197486,313284,4913,169300,28186,515683,0.015440120428539553,0.14272404119785706,0.06418478018472588,24194683,46.917744040427934
traces/gcc.trace,2048,1,32,65536,write-allocate,write-back,fifo,318197,197486,315381,2816,192775,4711,515683,0.008849863449372558,0.023854855534063173,0.014596176333134892,9462883,18.35019382062236
traces/gcc.trace,2048,1,32,65536,write-allocate,write-back,lru,318197,197486,315381,2816,192775,4711,515683,0.008849863449372558,0.023854855534063173,0.014596176333134892,9462883,18.35019382062236
traces/gcc.trace,2048,1,32,65536,write-allocate,write-through,fifo,318197,197486,315381,2816,192775,4711,515683,0.008849863449372558,0.023854855534063173,0.014596176333134892,26285883,50.97294849742962
traces/gcc.trace,2048,1,32,65536,write-allocate,write-through,lru,318197,197486,315381,2816,192775,4711,515683,0.008849863449372558,0.023854855534063173,0.014596176333134892,26285883,50.97294849742962
traces/gcc.trace,1024,2,32,65536,no-write-allocate,write-through,fifo,318197,197486,314061,4136,169605,27881,515683,0.012998236941265945,0.14117962792299202,0.06208659195668657,23573083,45.71235235600165
traces/gcc.trace,1024,2,32,65536,no-write-allocate,write-through,lru,318197,197486,314189,4008,169657,27829,515683,0.01259597042083992,0.14091631811875271,0.06173754031061718,23470683,45.5137807529044
traces/gcc.trace,1024,2,32,65536,write-allocate,write-back,fifo,318197,197486,316180,2017,192841,4645,515683,0.006338840403900728,0.02352065462868254,0.012918789256190335,8723683,16.916755060764075
traces/gcc.trace,1024,2,32,65536,write-allocate,write-back,lru,318197,197486,316333,1864,192878,4608,515683,0.0058580062037039944,0.023333299575666124,0.01255034585200598,8485283,16.454455547303287
traces/gcc.trace,1024,2,32,65536,write-allocate,write-through,fifo,318197,197486,316180,2017,192841,4645,515683,0.006338840403900728,0.02352065462868254,0.012918789256190335,25593883,49.63103883587398
traces/gcc.trace,1024,2,32,65536,write-allocate,write-through,lru,318197,197486,316333,1864,192878,4608,515683,0.0058580062037039944,0.023333299575666124,0.01255034585200598,25441883,49.33628411252649
traces/gcc.trace,512,4,32,65536,no-write-allocate,write-through,fifo,318197,197486,314152,4045,169449,28037,515683,0.012712250586900568,0.14196955733570987,0.062212638384433847,23500283,45.5711803569247
traces/gcc.trace,512,4,32,65536,no-write-allocate,write-through,lru,318197,197486,314293,3904,169700,27786,515683,0.012269128872993773,0.14069858116524717,0.06145248146632718,23387483,45.352441325387886
traces/gcc.trace,512,4,32,65536,write-allocate,write-back,fifo,318197,197486,316240,1957,192866,4620,515683,0.0061502779724510286,0.02339406337664442,0.012753959312213124,8658883,16.791096468179095
traces/gcc.trace,512,4,32,65536,write-allocate,write-back,lru,318197,197486,316403,1794,192904,4582,515683,0.005638016700346012,0.02320164467354648,0.012364184974102308,8400483,16.290013438488373
traces/gcc.trace,512,4,32,65536,write-allocate,write-through,fifo,318197,197486,316240,1957,192866,4620,515683,0.0061502779724510286,0.02339406337664442,0.012753959312213124,25525883,49.49917488069221
traces/gcc.trace,512,4,32,65536,write-allocate,write-through,lru,318197,197486,316403,1794,192904,4582,515683,0.005638016700346012,0.02320164467354648,0.012364184974102308,25365083,49.18735541020356
traces/gcc.trace,256,8,32,65536,no-write-allocate,write-through,fifo,318197,197486,314159,4038,169473,28013,515683,0.01269025163656477,0.14184802973375327,0.062152523934277455,23494683,45.56032097238032
traces/gcc.trace,256,8,32,65536,no-write-allocate,write-through,lru,318197,197486,314306,3891,169711,27775,515683,0.012228273679513006,0.14064288101435038,0.06140594124685126,23377083,45.33227389694832
traces/gcc.trace,256,8,32,65536,write-allocate,write-back,fifo,318197,197486,316260,1937,192872,4614,515683,0.006087423828634462,0.023363681476155272,0.012703540741114211,8647683,16.76937769909033
traces/gcc.trace,256,8,32,65536,write-allocate,write-back,lru,318197,197486,316435,1762,192905,4581,515683,0.005537450070239505,0.023196581023464953,0.01230019217232292,8372483,16.23571651576647
traces/gcc.trace,256,8,32,65536,write-allocate,write-through,fifo,318197,197486,316260,1937,192872,4614,515683,0.006087423828634462,0.023363681476155272,0.012703540741114211,25505083,49.45884002381308
traces/gcc.trace,256,8,32,65536,write-allocate,write-through,lru,318197,197486,316435,1762,192905,4581,515683,0.005537450070239505,0.023196581023464953,0.01230019217232292,25338683,49.13616116878004
traces/gcc.trace,128,16,32,65536,no-write-allocate,write-through,fifo,318197,197486,314160,4037,169576,27910,515683,0.012687108929373941,0.14132647377535623,0.06195084964988181,23493883,45.558769631731124
traces/gcc.trace,128,16,32,65536,no-write-allocate,write-through,lru,318197,197486,314299,3898,169713,27773,515683,0.012250272629848805,0.14063275371418735,0.061415637125908744,23382683,45.3431332814927
traces/gcc.trace,128,16,32,65536,write-allocate,write-back,fifo,318197,197486,316276,1921,192873,4613,515683,0.0060371405135812095,0.023358617826073746,0.01267057475231877,8656483,16.786442446231504
traces/gcc.trace,128,16,32,65536,write-allocate,write-back,lru,318197,197486,316451,1746,192906,4580,515683,0.005487166755186253,0.02319151737338343,0.012267226183527477,8382083,16.254332603556836
traces/gcc.trace,128,16,32,65536,write-allocate,write-through,fifo,318197,197486,316276,1921,192873,4613,515683,0.0060371405135812095,0.023358617826073746,0.01267057475231877,25491483,49.43246723277672
traces/gcc.trace,128,16,32,65536,write-allocate,write-through,lru,318197,197486,316451,1746,192906,4580,515683,0.005487166755186253,0.02319151737338343,0.012267226183527477,25325083,49.10978837774369
traces/gcc.trace,1024,1,64,65536,no-write-allocate,write-through,fifo,318197,197486,314534,3663,172841,24645,515683,0.011511736440004148,0.12479365625917786,0.05489418887184569,26125083,50.66112902694097
traces/gcc.trace,1024,1,64,65536,no-write-allocate,write-through,lru,318197,197486,314534,3663,172841,24645,515683,0.011511736440004148,0.12479365625917786,0.05489418887184569,26125083,50.66112902694097
traces/gcc.trace,1024,1,64,65536,write-allocate,write-back,fifo,318197,197486,315715,2482,194899,2587,515683,0.007800199247635899,0.01309966276090457,0.009829682188476253,12342883,23.93502015773256
traces/gcc.trace,1024,1,64,65536,write-allocate,write-back,lru,318197,197486,315715,2482,194899,2587,515683,0.007800199247635899,0.01309966276090457,0.009829682188476253,12342883,23.93502015773256
traces/gcc.trace,1024,1,64,65536,write-allocate,write-through,fifo,318197,197486,315715,2482,194899,2587,515683,0.007800199247635899,0.01309966276090457,0.009829682188476253,28374683,55.02349893248372
traces/gcc.trace,1024,1,64,65536,write-allocate,write-through,lru,318197,197486,315715,2482,194899,2587,515683,0.007800199247635899,0.01309966276090457,0.009829682188476253,28374683,55.02349893248372
traces/gcc.trace,512,2,64,65536,no-write-allocate,write-through,fifo,318197,197486,315553,2644,173134,24352,515683,0.008309317812550086,0.12331000678529111,0.052349990207162155,24494683,47.499496783876914
traces/gcc.trace,512,2,64,65536,no-write-allocate,write-through,lru,318197,197486,315687,2510,173521,23965,515683,0.007888195048979092,0.12135037420374102,0.05133967960937243,24280283,47.083737489892044
traces/gcc.trace,512,2,64,65536,write-allocate,write-back,fifo,318197,197486,316743,1454,195009,2477,515683,0.0045694962554643824,0.012542661251936846,0.007622900114993125,10290083,19.954280051892344
traces/gcc.trace,512,2,64,65536,write-allocate,write-back,lru,318197,197486,316883,1314,195031,2455,515683,0.004129517248748417,0.012431260950143302,0.007308753633530677,9898083,19.194123133785677
traces/gcc.trace,512,2,64,65536,write-allocate,write-through,fifo,318197,197486,316743,1454,195009,2477,515683,0.0045694962554643824,0.012542661251936846,0.007622900114993125,26553883,51.49264761491071
traces/gcc.trace,512,2,64,65536,write-allocate,write-through,lru,318197,197486,316883,1314,195031,2455,515683,0.004129517248748417,0.012431260950143302,0.007308753633530677,26294683,50.99001324457079
traces/gcc.trace,256,4,64,65536,no-write-allocate,write-through,fifo,318197,197486,315641,2556,173393,24093,515683,0.008032759579757194,0.12199852141417619,0.051677096200572835,24353883,47.2264608296182
traces/gcc.trace,256,4,64,65536,no-write-allocate,write-through,lru,318197,197486,315772,2425,173563,23923,515683,0.007621064937758684,0.12113770090031699,0.05109340428131236,24144283,46.82000957952851
traces/gcc.trace,256,4,64,65536,write-allocate,write-back,fifo,318197,197486,316802,1395,195030,2456,515683,0.004384076531205511,0.012436324600224827,0.0074677660500733975,10155683,19.693654822827202
traces/gcc.trace,256,4,64,65536,write-allocate,write-back,lru,318197,197486,316955,1242,195056,2430,515683,0.0039032423310087776,0.012304669698105182,0.007120653579815507,9707683,18.824904059276726
traces/gcc.trace,256,4,64,65536,write-allocate,write-through,fifo,318197,197486,316802,1395,195030,2456,515683,0.004384076531205511,0.012436324600224827,0.0074677660500733975,26425883,51.24443311103914
traces/gcc.trace,256,4,64,65536,write-allocate,write-through,lru,318197,197486,316955,1242,195056,2430,515683,0.0039032423310087776,0.012304669698105182,0.007120653579815507,26139483,50.68905315862652
traces/gcc.trace,128,8,64,65536,no-write-allocate,write-through,fifo,318197,197486,315646,2551,173316,24170,515683,0.008017046043803053,0.1223884224704536,0.051816716859000585,24345883,47.21094742312622
traces/gcc.trace,128,8,64,65536,no-write-allocate,write-through,lru,318197,197486,315789,2408,173663,23823,515683,0.007567638915514602,0.1206313358921645,0.050866520711367255,24117083,46.7672639974558
traces/gcc.trace,128,8,64,65536,write-allocate,write-back,fifo,318197,197486,316818,1379,195036,2450,515683,0.004333793216152258,0.012405942699735677,0.007425104182220472,10117283,19.619190471665732
traces/gcc.trace,128,8,64,65536,write-allocate,write-back,lru,318197,197486,316980,1217,195061,2425,515683,0.0038246746512380697,0.012279351447697559,0.0070624783054706085,9650083,18.713207532534522
traces/gcc.trace,128,8,64,65536,write-allocate,write-through,fifo,318197,197486,316818,1379,195036,2450,515683,0.004333793216152258,0.012405942699735677,0.007425104182220472,26390683,51.176174122474464
traces/gcc.trace,128,8,64,65536,write-allocate,write-through,lru,318197,197486,316980,1217,195061,2425,515683,0.0038246746512380697,0.012279351447697559,0.0070624783054706085,26091483,50.595972719674684
traces/gcc.trace,64,16,64,65536,no-write-allocate,write-through,fifo,318197,197486,315651,2546,173549,23937,515683,0.00800133250784891,0.12120859200145834,0.0513551930158644,24337883,47.19543401663425
traces/gcc.trace,64,16,64,65536,no-write-allocate,write-through,lru,318197,197486,315791,2406,173665,23821,515683,0.007561353501132946,0.12062120859200146,0.05085876400812127,24113883,46.76105863485901
traces/gcc.trace,64,16,64,65536,write-allocate,write-back,fifo,318197,197486,316826,1371,195039,2447,515683,0.004308651558625631,0.012390751749491103,0.00740377324829401,10138083,19.659525328544863
traces/gcc.trace,64,16,64,65536,write-allocate,write-back,lru,318197,197486,316984,1213,195068,2418,515683,0.003812103822474756,0.012243905897126884,0.007041147371544146,9664483,18.741131664220074
traces/gcc.trace,64,16,64,65536,write-allocate,write-through,fifo,318197,197486,316826,1371,195039,2447,515683,0.004308651558625631,0.012390751749491103,0.00740377324829401,26373083,51.142044628192124
traces/gcc.trace,64,16,64,65536,write-allocate,write-through,lru,318197,197486,316984,1213,195068,2418,515683,0.003812103822474756,0.012243905897126884,0.007041147371544146,26073883,50.561843225392344
traces/gcc.trace,512,1,128,65536,no-write-allocate,write-through,fifo,318197,197486,314502,3695,175203,22283,515683,0.011612303070110654,0.11283331476661637,0.05037590923105861,32088283,62.22482222605748
traces/gcc.trace,512,1,128,65536,no-write-allocate,write-through,lru,318197,197486,314502,3695,175203,22283,515683,0.011612303070110654,0.11283331476661637,0.05037590923105861,32088283,62.22482222605748
traces/gcc.trace,512,1,128,65536,write-allocate,write-back,fifo,318197,197486,315187,3010,195956,1530,515683,0.009459548644393254,0.0077473846247328925,0.008803858184194553,20310883,39.38637302373745
traces/gcc.trace,512,1,128,65536,write-allocate,write-back,lru,318197,197486,315187,3010,195956,1530,515683,0.009459548644393254,0.0077473846247328925,0.008803858184194553,20310883,39.38637302373745
traces/gcc.trace,512,1,128,65536,write-allocate,write-through,fifo,318197,197486,315187,3010,195956,1530,515683,0.009459548644393254,0.0077473846247328925,0.008803858184194553,34792283,67.46835362034427
traces/gcc.trace,512,1,128,65536,write-allocate,write-through,lru,318197,197486,315187,3010,195956,1530,515683,0.009459548644393254,0.0077473846247328925,0.008803858184194553,34792283,67.46835362034427
traces/gcc.trace,256,2,128,65536,no-write-allocate,write-through,fifo,318197,197486,316413,1784,176972,20514,515683,0.0056065896284377284,0.10387571777239905,0.043239742244751134,25973083,50.36637430359349
traces/gcc.trace,256,2,128,65536,no-write-allocate,write-through,lru,318197,197486,316536,1661,177442,20044,515683,0.005220036643965845,0.10149580223408242,0.042089810988533656,25579483,49.60311470418843
traces/gcc.trace,256,2,128,65536,write-allocate,write-back,fifo,318197,197486,317060,1137,196098,1388,515683,0.0035732580759718037,0.007028346313156375,0.004896418924028909,13072483,25.34984282980048
traces/gcc.trace,256,2,128,65536,write-allocate,write-back,lru,318197,197486,317194,1003,196116,1370,515683,0.0031521353124008083,0.00693720061168893,0.0046016642006814264,12317283,23.885377256958247
traces/gcc.trace,256,2,128,65536,write-allocate,write-through,fifo,318197,197486,317060,1137,196098,1388,515683,0.0035732580759718037,0.007028346313156375,0.004896418924028909,28344283,54.96454798781422
traces/gcc.trace,256,2,128,65536,write-allocate,write-through,lru,318197,197486,317194,1003,196116,1370,515683,0.0031521353124008083,0.00693720061168893,0.0046016642006814264,27857883,54.021332873102274
traces/gcc.trace,128,4,128,65536,no-write-allocate,write-through,fifo,318197,197486,316508,1689,177497,19989,515683,0.005308032445309038,0.10121730147959855,0.042037453241623245,25669083,49.77686485689852
traces/gcc.trace,128,4,128,65536,no-write-allocate,write-through,lru,318197,197486,316636,1561,177524,19962,515683,0.0049057659248830125,0.10108058292739738,0.041736880990841274,25259483,48.982578444509514
traces/gcc.trace,128,4,128,65536,write-allocate,write-back,fifo,318197,197486,317142,1055,196118,1368,515683,0.003315556086323881,0.00692707331152588,0.004698622991256256,12707683,24.64243149376652
traces/gcc.trace,128,4,128,65536,write-allocate,write-back,lru,318197,197486,317310,887,196141,1345,515683,0.002787581278264723,0.0068106093596508105,0.0043282404112604065,11760483,22.80564416511694
traces/gcc.trace,128,4,128,65536,write-allocate,write-through,fifo,318197,197486,317142,1055,196118,1368,515683,0.003315556086323881,0.00692707331152588,0.004698622991256256,28017883,54.33160100294173
traces/gcc.trace,128,4,128,65536,write-allocate,write-through,lru,318197,197486,317310,887,196141,1345,515683,0.002787581278264723,0.0068106093596508105,0.0043282404112604065,27406683,53.146376746955006
traces/gcc.trace,64,8,128,65536,no-write-allocate,write-through,fifo,318197,197486,316516,1681,177554,19932,515683,0.0052828907877824115,0.10092867342495164,0.041911406813875965,25643483,49.72722195612421
traces/gcc.trace,64,8,128,65536,no-write-allocate,write-through,lru,318197,197486,316662,1535,177720,19766,515683,0.004824055537921476,0.10008810751141853,0.04130638396068903,25176283,48.821239016993
traces/gcc.trace,64,8,128,65536,write-allocate,write-back,fifo,318197,197486,317164,1033,196121,1365,515683,0.003246416528125658,0.006911882361281306,0.004650143595968841,12618083,24.468681341056424
traces/gcc.trace,64,8,128,65536,write-allocate,write-back,lru,318197,197486,317330,867,196151,1335,515683,0.0027247271344481563,0.006759972858835563,0.004270065136915508,11642083,22.576045749035746
traces/gcc.trace,64,8,128,65536,write-allocate,write-through,fifo,318197,197486,317164,1033,196121,1365,515683,0.003246416528125658,0.006911882361281306,0.004650143595968841,27937883,54.176466938022
traces/gcc.trace,64,8,128,65536,write-allocate,write-through,lru,318197,197486,317330,867,196151,1335,515683,0.0027247271344481563,0.006759972858835563,0.004270065136915508,27310683,52.96021586905134
traces/gcc.trace,32,16,128,65536,no-write-allocate,write-through,fifo,318197,197486,316517,1680,177216,20270,515683,0.005279748080591583,0.10264018715250701,0.04256490906235032,25640283,49.721016593527416
traces/gcc.trace,32,16,128,65536,no-write-allocate,write-through,lru,318197,197486,316669,1528,177527,19959,515683,0.004802056587585678,0.10106539197715281,0.04166707066162739,25153883,48.777801478815476
traces/gcc.trace,32,16,128,65536,write-allocate,write-back,fifo,318197,197486,317173,1024,196124,1362,515683,0.003218132163408203,0.0068966914110367315,0.004626873486230882,12586083,24.406627715088533
traces/gcc.trace,32,16,128,65536,write-allocate,write-back,lru,318197,197486,317329,868,196156,1330,515683,0.0027278698416389846,0.00673465460842794,0.0042623084336695215,11632483,22.557429661245376
traces/gcc.trace,32,16,128,65536,write-allocate,write-through,fifo,318197,197486,317173,1024,196124,1362,515683,0.003218132163408203,0.0068966914110367315,0.004626873486230882,27899483,54.102002586860536
traces/gcc.trace,32,16,128,65536,write-allocate,write-through,lru,318197,197486,317329,868,196156,1330,515683,0.0027278698416389846,0.00673465460842794,0.0042623084336695215,27297883,52.93539441866418
traces/gcc.trace,16384,1,16,262144,no-write-allocate,write-through,fifo,318197,197486,311809,6388,164969,32517,515683,0.02007561353501133,0.16465470970094082,0.07544363494627514,22819483,44.25098946445782
traces/gcc.trace,16384,1,16,262144,no-write-allocate,write-through,lru,318197,197486,311809,6388,164969,32517,515683,0.02007561353501133,0.16465470970094082,0.07544363494627514,22819483,44.25098946445782
traces/gcc.trace,16384,1,16,262144,write-allocate,write-back,fifo,318197,197486,315399,2798,188575,8911,515683,0.00879329471993765,0.04512218587646719,0.022705809576813663,5540083,10.743194947283506
traces/gcc.trace,16384,1,16,262144,write-allocate,write-back,lru,318197,197486,315399,2798,188575,8911,515683,0.00879329471993765,0.04512218587646719,0.022705809576813663,5540083,10.743194947283506
traces/gcc.trace,16384,1,16,262144,write-allocate,write-through,fifo,318197,197486,315399,2798,188575,8911,515683,0.00879329471993765,0.04512218587646719,0.022705809576813663,24947883,48.378331261647176
traces/gcc.trace,16384,1,16,262144,write-allocate,write-through,lru,318197,197486,315399,2798,188575,8911,515683,0.00879329471993765,0.04512218587646719,0.022705809576813663,24947883,48.378331261647176
traces/gcc.trace,8192,2,16,262144,no-write-allocate,write-through,fifo,318197,197486,312174,6023,165185,32301,515683,0.01892852541035899,0.16356096128333147,0.07431697379979561,22673483,43.96786979597931
traces/gcc.trace,8192,2,16,262144,no-write-allocate,write-through,lru,318197,197486,312183,6014,165208,32278,515683,0.018900241045641537,0.1634444973314564,0.07425492017382772,22669883,43.96088876305792
traces/gcc.trace,8192,2,16,262144,write-allocate,write-back,fifo,318197,197486,315798,2399,188598,8888,515683,0.007539354550797147,0.045005721924592124,0.0218874773843621,5236883,10.155236841237738
traces/gcc.trace,8192,2,16,262144,write-allocate,write-back,lru,318197,197486,315820,2377,188601,8885,515683,0.007470214992598924,0.04499053097434755,0.021838997989074682,5213683,10.110247962411016
traces/gcc.trace,8192,2,16,262144,write-allocate,write-through,fifo,318197,197486,315798,2399,188598,8888,515683,0.007539354550797147,0.045005721924592124,0.0218874773843621,24779083,48.05099838466655
traces/gcc.trace,8192,2,16,262144,write-allocate,write-through,lru,318197,197486,315820,2377,188601,8885,515683,0.007470214992598924,0.04499053097434755,0.021838997989074682,24769083,48.031606626551586
traces/gcc.trace,4096,4,16,262144,no-write-allocate,write-through,fifo,318197,197486,312197,6000,165214,32272,515683,0.01885624314496994,0.16341411543096726,0.07421613665759778,22664283,43.95002937851354
traces/gcc.trace,4096,4,16,262144,no-write-allocate,write-through,lru,318197,197486,312202,5995,165214,32272,515683,0.018840529609015798,0.16341411543096726,0.0742064407785403,22662283,43.946151026890554
traces/gcc.trace,4096,4,16,262144,write-allocate,write-back,fifo,318197,197486,315811,2386,188606,8880,515683,0.007498499357316379,0.044965212723939926,0.02184675469232067,5147683,9.98226235885224
traces/gcc.trace,4096,4,16,262144,write-allocate,write-back,lru,318197,197486,315835,2362,188608,8878,515683,0.0074230743847365,0.044955085423776873,0.021796336121221758,5130883,9.949684205219098
traces/gcc.trace,4096,4,16,262144,write-allocate,write-through,fifo,318197,197486,315811,2386,188606,8880,515683,0.007498499357316379,0.044965212723939926,0.02184675469232067,24770683,48.03470930784998
traces/gcc.trace,4096,4,16,262144,write-allocate,write-through,lru,318197,197486,315835,2362,188608,8878,515683,0.0074230743847365,0.044955085423776873,0.021796336121221758,24760283,48.014541879410416
traces/gcc.trace,2048,8,16,262144,no-write-allocate,write-through,fifo,318197,197486,312206,5991,165216,32270,515683,0.018827958780252486,0.1634039881308042,0.07419480572367132,22660683,43.94304834559215
traces/gcc.trace,2048,8,16,262144,no-write-allocate,write-through,lru,318197,197486,312206,5991,165216,32270,515683,0.018827958780252486,0.1634039881308042,0.07419480572367132,22660683,43.94304834559215
traces/gcc.trace,2048,8,16,262144,write-allocate,write-back,fifo,318197,197486,315848,2349,188611,8875,515683,0.0073822191912557315,0.0449398944735323,0.021765309308237814,5060083,9.812390557765138
traces/gcc.trace,2048,8,16,262144,write-allocate,write-back,lru,318197,197486,315854,2343,188611,8875,515683,0.007363362948110762,0.0449398944735323,0.021753674253368833,5053283,9.799204162246962
traces/gcc.trace,2048,8,16,262144,write-allocate,write-through,fifo,318197,197486,315848,2349,188611,8875,515683,0.0073822191912557315,0.0449398944735323,0.021765309308237814,24753883,48.00213115421683
traces/gcc.trace,2048,8,16,262144,write-allocate,write-through,lru,318197,197486,315854,2343,188611,8875,515683,0.007363362948110762,0.0449398944735323,0.021753674253368833,24751483,47.997477132269246
traces/gcc.trace,1024,16,16,262144,no-write-allocate,write-through,fifo,318197,197486,312205,5992,165216,32270,515683,0.018831101487443314,0.1634039881308042,0.07419674489948282,22661083,43.94382401591675
traces/gcc.trace,1024,16,16,262144,no-write-allocate,write-through,lru,318197,197486,312206,5991,165216,32270,515683,0.018827958780252486,0.1634039881308042,0.07419480572367132,22660683,43.94304834559215
traces/gcc.trace,1024,16,16,262144,write-allocate,write-back,fifo,318197,197486,315852,2345,188613,8873,515683,0.007369648362492418,0.04492976717336925,0.021753674253368833,5023683,9.741804558226663
traces/gcc.trace,1024,16,16,262144,write-allocate,write-back,lru,318197,197486,315854,2343,188613,8873,515683,0.007363362948110762,0.04492976717336925,0.02174979590174584,5022483,9.739477547252866
traces/gcc.trace,1024,16,16,262144,write-allocate,write-through,fifo,318197,197486,315852,2345,188613,8873,515683,0.007369648362492418,0.04492976717336925,0.021753674253368833,24751483,47.997477132269246
